external_id,original_format,original_format_type,value,units,source,measurement_type,reference,is_open,is_predicted
964,CO[C@@]1(NC(=O)C[S]C([F])([F])[H])C(=O)N2C(=C(CO[C@@]12[H])C[S]/C3=N/N=NN3CCO)C(O)=O,SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
965,C[C@@](O)([H])[C@@]1([H])C(=O)N2C(=C([S][C@@]12[H])[C@@]3([H])CCCO3)C(O)=O,SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
966,CC4(C)[S][C@@]1([H])N(C(=O)[C@@]1([H])NC(=O)[C@@]([H])(N=C/C2=C/C=CO2)C3=C/C=C(/O)C=C3)[C@@]4([H])C(O)=O,SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
967,CC(C)([H])C[C@@]([H])(OC(=O)C1=CC=CO1)C(=O)N[C@@]2([H])C(=O)N3[C@@]2([H])[S]C(C)(C)[C@@]3([H])C(O)=O,SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
968,C[C@@]1([H])[C@@](O)([H])CC[C@@]2(C)[C@@]1([H])CC[C@@]3(C)[C@@]2([H])[C@@](O)([H])C[C@@]4([H])C(=C(CC/C=C(/C)C)C(O)=O)[C@@]([H])(C[C@@]34C)OC(C)=O,SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
969,CN[C@@]1([H])[C@@](O)([H])[C@@]([H])(OC[C@@]1(C)O)O[C@@]3([H])[C@@](N)([H])C[C@@](N)([H])[C@@]([H])(O[C@@]2([H])O[C@@]([H])(CN)CC[C@@]2(N)[H])[C@@]3(O)[H],SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
970,CO/C1=C/C=C(/[Cl])C=C1C(=O)NCC/C2=C/C=C(C=C2)[S](=O)(=O)NC(=O)NC3([H])CCCCC3,SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
971,CO/N=C(/C(=O)N[C@@]1([H])C(=O)N(OCC(=O)OCC(=O)OC(C)(C)C)[C@@]1(C)[H])C2=C[S]C(N)=N2,SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
972,CC(C)([H])C[C@@](N)([H])C(=O)N[C@@]([H])(CCCN)C(=O)N[C@@]([H])(C(=O)N[C@@]([H])(CCCN)C(=O)N1CCC[C@@]1([H])C(=O)N[C@@]([H])(C/C2=C/C=CC=C2)C=O)C(C)(C)[H],SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
973,CC(C)([H])C[C@@]5([H])NC(=O)[C@@]([H])(CCCN)NC(=O)[C@@]([H])(NC(=O)[C@@]1([H])CCCN1C(=O)[C@@]([H])(C/C2=C/C=CC=C2)NC(=O)[C@@]([H])(CC(C)(C)[H])NC(=O)[C@@]([H])(CCCN)NC(=O)[C@@]([H])(NC(=O)[C@@]3([H])CCCN3C(=O)[C@@]([H])(C/C4=C/C=CC=C4)NC5=O)C(C)(C)[H])C(C)(C)[H],SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
974,CC[C@@]([H])(NC(=O)[C@@]1([H])CCCN1C(=O)[C@@]([H])(C/C2=C/C=CC=C2)NC(=O)[C@@]([H])(CC(C)(C)[H])NC(=O)[C@@]([H])(CCCN)NC(=O)[C@@]([H])(CC)NC(=O)[C@@]3([H])CCCN3C(=O)[C@@]([H])(C/C4=C/C=CC=C4)NC(=O)[C@@](N)([H])CC(C)(C)[H])C(=O)N[C@@]([H])(CCCN)C=O,SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
975,C[C@@]12C[C@@](N)([H])[C@@]1([H])CN(C2)C4=NC=3N(/C=C(/C(O)=O)C(=O)C=3/C=C4/[F])[C@@]5([H])CC5,SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
976,CN(C)[C@@]3([H])C(O)=C(C(=O)[C@@]4(O)C(O)=C2C(=O)C1=C(O)C=CC=C1[C@@](C)(O)[C@@]2([H])C[C@@]34[H])C(=O)NCN5CCN(CC5)C(=N)NC(N)=N,SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
977,CC4(C)[S][C@@]1([H])N(C(=O)[C@@]1([H])N2C(=O)[C@@]([H])(NC2(C)C)C3=CC=CC=C3)[C@@]4([H])C(O)=O,SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
978,CN[C@@](C)([H])[C@@](O)([H])C1=C/C=C(/O)C=C1,SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
979,C/C1=C/C(=O)OC2=CC(O)=CC=C12,SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
980,C[C@@]1([H])O[C@@]([H])(C[C@@](N)([H])[C@@]1(O)[H])O[C@@]4([H])C[C@@](O)(C/C5=C(/O)C=3C(=O)C2=CC=CC=C2C(=O)C=3C(O)=C45)C(C)=O,SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
981,C[C@@](O)([H])[C@@]1([H])C(=O)N2C(=C(C[C@@]12[H])[S]CCNC=N)C(O)=O,SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
982,CC(C)(C)NC(=O)[C@@]1([H])CN(CCN1C[C@@](O)([H])C[C@@]([H])(C/C2=C/C=CC=C2)C(=O)N[C@@]4([H])C3=CC=CC=C3C[C@@]4(O)[H])C/C5=C/C=CN=C5,SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
983,CN[C@@]1([H])[C@@](O)([H])[C@@]([H])(OC[C@@]1(C)O)O[C@@]3([H])[C@@]([H])(C[C@@](N)([H])[C@@]([H])(O[C@@]2([H])O[C@@]([H])(CN)[C@@](O)([H])[C@@](O)([H])[C@@]2(O)[H])[C@@]3(O)[H])NC(=O)[C@@](O)([H])CN,SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
984,CC[C@@](C)([H])N7N=CN(/C1=C/C=C(C=C1)N2CCN(CC2)C6=C/C=C(/OC[C@@]4([H])CO[C@@](CN3C=NC=N3)(O4)C5=C/C=C(/[Cl])C=C5[Cl])C=C6)C7=O,SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
985,CC(=O)N1CCN(CC1)C5=C/C=C(/OC[C@@]3([H])CO[C@@](CN2C=CN=C2)(O3)C4=C/C=C(/[Cl])C=C4[Cl])C=C5,SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
986,CO[C@@]1([H])[C@@](O)([H])CC(=O)O[C@@](C)([H])CC=CC=C[C@@](O)([H])[C@@](C)([H])C[C@@]([H])(CC=O)[C@@]1([H])O[C@@]3([H])O[C@@](C)([H])[C@@]([H])(O[C@@]2([H])C[C@@](C)(O)[C@@](O)([H])[C@@](C)([H])O2)[C@@]([H])(N(C)C)[C@@]3(O)[H],SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
987,CC=1OC(=O)OC=1COC(=O)[C@@]4([H])N3C(=O)[C@@]([H])(NC(=O)[C@@](N)([H])C2=CC=CC=C2)[C@@]3([H])[S]C4(C)C,SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
988,CNCC[C@@](O)([H])[C@@]1([H])C[C@@]([H])(CN1)[S]/C3=C(/N2C(=O)[C@@]([H])([C@@]2([H])[C@@]3(C)[H])[C@@](C)(O)[H])C(O)=O,SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
989,CO/C4=C/C=CC=5C(=O)C3=C(O)C=2C[C@@](O)(C[C@@]([H])(O[C@@]1([H])C[C@@]([H])(NC(=O)[C@@](N)([H])CC(C)(C)[H])[C@@](O)([H])[C@@](C)([H])O1)C=2C(O)=C3C(=O)C4=5)C(=O)CO,SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
990,N[C@@]([H])(C/C1=C/C=C(/O)C(O)=C1)C(O)=O,SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
991,C[C@@]2([H])CO/C3=C(/N1CCN(C)CC1)C([F])=CC=4C(=O)C(=CN2C3=4)C(O)=O,SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
992,CC[C@@]3([H])OC(=O)[C@@](C)([H])[C@@]([H])(O[C@@]1([H])C[C@@](C)(OC)[C@@](O)([H])[C@@](C)([H])O1)[C@@](C)([H])[C@@]([H])(O[C@@]2([H])O[C@@](C)([H])C[C@@]([H])(N(C)C)[C@@]2(O)[H])[C@@](C)(O)C[C@@](C)([H])C(=NOC)[C@@](C)([H])[C@@](O)([H])[C@@]3(C)O,SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
993,CCC[C@@]1([H])C[C@@]([H])(N(C)C1)C(=O)N[C@@]([H])([C@@](C)(O)[H])[C@@]2([H])O[C@@]([H])([S]C)[C@@](O)([H])[C@@](O)([H])[C@@]2(O)[H],SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
994,N[C@@]([H])(C(=O)N[C@@]1([H])C(=O)N2/C(=C(/[Cl])CC[C@@]12[H])C(O)=O)C3=CC=CC=C3,SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
995,CCCC/C1=N/C([Cl])=C(CO)N1C/C2=C/C=C(C=C2)C3=CC=C/C=C3/C4=N/N=NN4,SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
996,CN(C)[C@@]3([H])C(O)=C(C(=O)[C@@]4(O)C(O)=C2C(=O)C1=C(O)C=CC=C1[C@@](C)(O)[C@@]2([H])C[C@@]34[H])C(=O)NCNCCCC[C@@](N)([H])C(O)=O,SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
997,CC3(C)[S][C@@]1([H])N(C(=O)[C@@]1([H])N=CN2CCCCCC2)[C@@]3([H])C(O)=O,SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
998,CN(C)[C@@]2([H])C(O)=C(C(=O)[C@@]3(O)C(O)=C1C(=O)C=4C(C(=C)[C@@]1([H])[C@@](O)([H])[C@@]23[H])=C([Cl])C=CC=4O)C(N)=O,SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
999,C[C@@]([H])(CN(C)C)O[C@@](C)(C1=CC=CC=C1)C2=C/C=C(/[Cl])C=C2,SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1000,C[C@@]1([H])O[C@@]([H])(C[C@@](N)([H])[C@@]1(O)[H])O[C@@]4([H])C[C@@](O)(C/C5=C(/O)C=3C(=O)C2=CC=CC=C2C(=O)C=3C(O)=C45)C(=O)CO,SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1001,C[C@@](O)([H])[C@@]2([H])C(=O)N3/C(=C(/[S][C@@]1([H])CN[C@@]([H])(C1)C(=O)N(C)C)[C@@](C)([H])[C@@]23[H])C(O)=O,SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1002,CC3(C)[S][C@@]1([H])N(C(=O)[C@@]1([H])NC(=O)[C@@]([H])(N=C)C2=CC=CC=C2)[C@@]3([H])C(O)=O,SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1003,CCN(CC)CCOC(=O)[C@@]3([H])N2C(=O)[C@@]([H])(NC(=O)C1=C(OC)C=C/C=C1/OC)[C@@]2([H])[S]C3(C)C,SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1004,CC4(C)[S][C@@]1([H])N(C(=O)[C@@]1([H])NC(=O)[C@@]([H])(NC(=O)N2CCN(C2=O)[S](C)(=O)=O)C3=CC=CC=C3)[C@@]4([H])C(O)=O,SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1005,COCC(=O)O[C@@]4(CCN(C)CCC/C2=N/C1=CC=CC=C1N2)CCC3=CC([F])=CC=C3[C@@]4([H])C(C)(C)[H],SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1006,CCC(=O)O[C@@]3([H])CC(=O)O[C@@](C)([H])CC=CC=C[C@@](O)([H])[C@@](C)([H])C[C@@]([H])(CC=O)[C@@]([H])(O[C@@]2([H])O[C@@](C)([H])[C@@]([H])(O[C@@]1([H])C[C@@](C)(O)[C@@]([H])(OC(=O)CC)[C@@](C)([H])O1)[C@@]([H])(N(C)C)[C@@]2(O)[H])[C@@]3([H])OC,SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1007,CC[C@@]5([H])NC(=O)[C@@]([H])(NC(=O)C1=NC=C/C=C1/O)[C@@](C)([H])OC(=O)[C@@]([H])(NC(=O)[C@@]2([H])CC(=O)CCN2C(=O)[C@@]([H])(C/C3=C/C=C(C=C3)N(C)C)N(C)C(=O)[C@@]4([H])CCCN4C5=O)C6=CC=CC=C6,SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1008,CN(C)[C@@]2([H])C(O)=C(C(=O)[C@@]3(O)C(O)=C1C(=O)C=4C(C[C@@]1([H])C[C@@]23[H])=C(C=CC=4O)N(C)C)C(N)=O,SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1009,CCCCC[C@@]1([H])CN[C@@]([H])(C1)C(=O)N[C@@]([H])([C@@](C)([Cl])[H])[C@@]2([H])O[C@@]([H])([S]C)[C@@](O)([H])[C@@](O)([H])[C@@]2(O)[H],SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1010,CO[C@@]14N(C[C@@]2([H])N[C@@]12[H])C3=C(C(=O)C(N)=C(C)C3=O)[C@@]4([H])COC(N)=O,SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1011,CO[C@@]2(NC(=O)[C@@]([H])(C(O)=O)C1=C/C=C(/O)C=C1)C(=O)N3C(=C(CO[C@@]23[H])C[S]/C4=N/N=NN4C)C(O)=O,SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1012,CC(C)(C)NC[C@@](O)([H])CO/C1=C/C=CC=2C[C@@](O)([H])[C@@](O)([H])CC1=2,SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1013,CCN1/C=C(/C(O)=O)C(=O)C2=C/C=C(/C)N=C12,SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1014,NC[C@@]2([H])O[C@@]([H])(O[C@@]1([H])[C@@](N)([H])C[C@@](N)([H])[C@@](O)([H])[C@@]1(O)[H])[C@@](N)([H])[C@@](O)([H])[C@@]2(O)[H],SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1015,C/C1=C(/O)C=C/C=C1/C(=O)N[C@@]([H])(C[S]/C2=C/C=CC=C2)[C@@](O)([H])CN4C[C@@]3([H])CCCC[C@@]3([H])C[C@@]4([H])C(=O)NC(C)(C)C,SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1016,NC[C@@]4([H])O[C@@]([H])(O[C@@]3([H])[C@@]([H])(CO)O[C@@]([H])(O[C@@]1([H])[C@@](O)([H])[C@@](N)([H])C[C@@](N)([H])[C@@]1([H])O[C@@]2([H])O[C@@]([H])(CN)[C@@](O)([H])[C@@](O)([H])[C@@]2(N)[H])[C@@]3(O)[H])[C@@](N)([H])[C@@](O)([H])[C@@]4(O)[H],SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1017,CCN[C@@]2([H])C[C@@](N)([H])[C@@]([H])(O[C@@]1([H])OC(=CC[C@@]1(N)[H])CN)[C@@](O)([H])[C@@]2([H])O[C@@]3([H])OC[C@@](C)(O)[C@@]([H])(NC)[C@@]3(O)[H],SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1018,COC(=O)C2=C(C)NC(C)=C(C(=O)OCCN(C)C/C1=C/C=CC=C1)[C@@]2([H])C3=CC=CC(=C3)N(=O)=O,SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1019,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1([H])C2=CC=C/C=C2/N(=O)=O,SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1020,CN(C)[C@@]2([H])C(O)=C(C(=O)[C@@]3(O)C(O)=C1C(=O)C=4C(C[C@@]1([H])C[C@@]23[H])=C(C=CC=4O)N(=O)=O)C(N)=O,SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1021,NC[C@@](O)([H])C1=CC=CC(O)=C1,SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1022,CO[C@@]4([H])[C@@]([H])(OC(N)=O)[C@@](O)([H])[C@@]([H])(O/C3=C/C=C2C(O)=C(NC(=O)C1=C/C=C(/O)C(C/C=C(/C)C)=C1)C(=O)O/C2=C3/C)OC4(C)C,SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1023,CO[C@@]1([H])C[C@@]([H])(O[C@@](C)([H])[C@@]1(O)[H])O[C@@]4([H])[C@@](C)([H])[C@@]([H])(O[C@@]2([H])O[C@@](C)([H])C[C@@]([H])(N(C)C)[C@@]2(O)[H])[C@@](C)([H])C[C@@]3(CO3)C(=O)[C@@](C)([H])[C@@](O)([H])[C@@](C)([H])[C@@](C)([H])OC(=O)[C@@]4(C)[H],SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1024,CO/N=C(/C(=O)N[C@@]1([H])C(=O)N(OCC(O)=O)[C@@]1(C)[H])C2=C[S]C(N)=N2,SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1025,CN(C)[C@@]3([H])C(O)=C(C(=O)[C@@]4(O)C(O)=C2C(=O)C1=C(O)C=CC=C1[C@@](C)(O)[C@@]2([H])[C@@](O)([H])[C@@]34[H])C(N)=O,SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1026,CC(=O)O[C@@]6([H])C(=O)[C@@]2(C)[C@@](O)([H])C[C@@]1([H])OC[C@@]1(OC(C)=O)[C@@]2([H])[C@@]([H])(OC(=O)C3=CC=CC=C3)[C@@]7(O)C[C@@]([H])(OC(=O)[C@@](O)([H])[C@@]([H])(NC(=O)C4=CC=CC=C4)C5=CC=CC=C5)C(C)=C6C7(C)C,SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1027,CN(C)[C@@]3([H])C(O)=C(C(=O)[C@@]4(O)C(O)=C2C(=O)C1=C(O)C=CC=C1[C@@](C)(O)[C@@]2([H])C[C@@]34[H])C(=O)NCN5CCC[C@@]([H])(C5)C(O)=O,SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1028,CC(=O)OCOC(=O)[C@@]3([H])N2C(=O)[C@@]([H])(NC(=O)C/C1=C/C=CC=C1)[C@@]2([H])[S]C3(C)C,SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1029,CC3(C)[S][C@@]1([H])N(C(=O)[C@@]1([H])NC(=O)C/C2=C/C=CC=C2)[C@@]3([H])C(O)=O,SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1030,CN(C)[C@@]3([H])C(O)=C(C(=O)[C@@]4(O)C(O)=C2C(=O)C1=C(O)C=CC=C1[C@@](C)(O)[C@@]2([H])C[C@@]34[H])C(=O)NCN[C@@]([H])(C(=O)N[C@@]5([H])C(=O)N6[C@@]5([H])[S]C(C)(C)[C@@]6([H])C(O)=O)C7=CC=CC=C7,SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1031,CN(C)[C@@]3([H])C(O)=C(C(=O)[C@@]4(O)C(O)=C2C(=O)C1=C(O)C=CC=C1[C@@](C)(O)[C@@]2([H])C[C@@]34[H])C(=O)NCN5CCN(CCO)CC5,SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1032,CCN4CCN(C(=O)N[C@@]([H])(C(=O)N[C@@]1([H])C(=O)N2[C@@]1([H])[S]C(C)(C)[C@@]2([H])C(O)=O)C3=CC=CC=C3)C(=O)C4=O,SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1033,CO/C5=C/C=CC=6C(=O)C4=C(O)C=3C[C@@](O)(C[C@@]([H])(O[C@@]2([H])C[C@@](N)([H])[C@@]([H])(O[C@@]1([H])CCCCO1)[C@@](C)([H])O2)C=3C(O)=C4C(=O)C5=6)C(=O)CO,SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1034,CC4(C)[S][C@@]1([H])N(C(=O)[C@@]1([H])NC(=O)[C@@]([H])(NC(=O)CNC(=N)C2=CC=NC=C2)C3=CC=CC=C3)[C@@]4([H])C(O)=O,SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1035,CC5(C)[S][C@@]1([H])N(C(=O)[C@@]1([H])NC(=O)[C@@]([H])(NC(=O)C2=CC=C(NC2=O)C3=CC=C(C=C3)[S](=O)(=O)N(CCO)CCO)C4=C/C=C(/O)C=C4)[C@@]5([H])C(O)=O,SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1036,CC5(C)[S][C@@]1([H])N(C(=O)[C@@]1([H])NC(=O)[C@@]([H])(NC(=O)N/C3=C/N=C(/N/C2=C/C=C(C=C2)[S](N)(=O)=O)N=C3O)C4=C/C=C(/O)C=C4)[C@@]5([H])C(O)=O,SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1037,CC(C)(C)C(=O)OCOC(=O)[C@@]3([H])N2C(=O)[C@@]([H])(NC(=O)[C@@](N)([H])C1=CC=CC=C1)[C@@]2([H])[S]C3(C)C,SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1038,CNC[C@@](O)([H])C1=CC=CC(OC(=O)C(C)(C)C)=C1,SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1039,CC=1C=NN(C=1C(=O)N[C@@]2([H])C(=O)N3[C@@]2([H])[S]C(C)(C)[C@@]3([H])C(O)=O)C4=C([Cl])C=C/C=C4/[Cl],SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1040,NC[C@@]3([H])O[C@@]([H])(O[C@@]2([H])[C@@](N)([H])C[C@@]([H])(NC([H])(CO)CO)[C@@]([H])(O[C@@]1([H])O[C@@]([H])(CO)[C@@](O)([H])[C@@](N)([H])[C@@]1(O)[H])[C@@]2(O)[H])[C@@](N)([H])[C@@](O)([H])[C@@]3(O)[H],SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1041,CC(C)([H])NC[C@@](O)([H])CO/C1=C/C=CC2=CC=CC=C12,SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1042,CC4(C)[S][C@@]1([H])N(C(=O)[C@@]1([H])NC(=O)C3=NC2=CC=CC=C2/N=C3/C(O)=O)[C@@]4([H])C(O)=O,SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1043,CO[C@@]1([H])C=CO[C@@]6(C)O/C5=C(/C)C(O)=C4C(=O)C(NC(=O)C(C)=CC=C[C@@](C)([H])[C@@](O)([H])[C@@](C)([H])[C@@](O)([H])[C@@](C)([H])[C@@]([H])(OC(C)=O)[C@@]1(C)[H])=C3N[C@@]2(CCN(CC2)CC(C)(C)[H])N=C3C4=C5C6=O,SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1044,CCN(CC)C(C)=N/N=C/C1=C(/O)C2=C3C(=O)[C@@]4(C)OC=C[C@@]([H])(OC)[C@@](C)([H])[C@@]([H])(OC(C)=O)[C@@](C)([H])[C@@](O)([H])[C@@](C)([H])[C@@](O)([H])[C@@](C)([H])C=C/C=C(/C)C(=O)N/C1=C(/O)C2=C(O)C(C)=C3O4,SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1045,CCN(CC)C1=NC3=C([S]1)C=2NC(=O)C(C)=CC=C[C@@](C)([H])[C@@](O)([H])[C@@](C)([H])[C@@](O)([H])[C@@](C)([H])[C@@]([H])(OC(C)=O)[C@@](C)([H])[C@@]([H])(OC)C=CO[C@@]5(C)O/C4=C(/C)C(O)=C(C=2O)C3=C4C5=O,SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1046,CCN(CC)C(=O)CO/C2=C/C=1NC(=O)C(C)=CC=C[C@@](C)([H])[C@@](O)([H])[C@@](C)([H])[C@@](O)([H])[C@@](C)([H])[C@@]([H])(OC(C)=O)[C@@](C)([H])[C@@]([H])(OC)C=CO[C@@]4(C)O/C3=C(/C)C(O)=C(C=1O)C2=C3C4=O,SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1047,CO[C@@]1([H])C=CO[C@@]5(C)O/C4=C(/C)C(O)=C3C(O)=C(NC(=O)C(C)=CC=C[C@@](C)([H])[C@@](O)([H])[C@@](C)([H])[C@@](O)([H])[C@@](C)([H])[C@@]([H])(OC(C)=O)[C@@]1(C)[H])C(/C=N/N2CCN(C)CC2)=C(O)C3=C4C5=O,SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1048,CO[C@@]1([H])C=CO[C@@]4(C)O/C3=C(/C)C(O)=C2C(O)=C(NC(=O)C(C)=CC=C[C@@](C)([H])[C@@](O)([H])[C@@](C)([H])[C@@](O)([H])[C@@](C)([H])[C@@]([H])(OC(C)=O)[C@@]1(C)[H])C=C(O)C2=C3C4=O,SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1049,CO[C@@]1([H])C=CO[C@@]6(C)O/C5=C(/C)C(O)=C4C(O)=C(NC(=O)C(C)=CC=C[C@@](C)([H])[C@@](O)([H])[C@@](C)([H])[C@@](O)([H])[C@@](C)([H])[C@@]([H])(OC(C)=O)[C@@]1(C)[H])C(/C=N/N2CCN(CC2)[C@@]3([H])CCCC3)=C(O)C4=C5C6=O,SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1050,CO[C@@]1([H])C=CO[C@@]6(C)O/C5=C(/C)C(O)=C4C(O)=C(NC(=O)C(C)=CC=C[C@@](C)([H])[C@@](O)([H])[C@@](C)([H])[C@@](O)([H])[C@@](C)([H])[C@@]([H])(OC(C)=O)[C@@]1(C)[H])C2=C(N=C3/C=C(/C)C=CN23)C4=C5C6=O,SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1051,C[C@@](O)([H])[C@@]1([H])C(=O)N2C(=C([S][C@@]12[H])COC(N)=O)C(O)=O,SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
1052,CC(C)([H])[C@@]([H])(NC(=O)N(C)C/C1=C/[S]C(=N1)C(C)(C)[H])C(=O)N[C@@]([H])(C[C@@](O)([H])[C@@]([H])(C/C2=C/C=CC=C2)NC(=O)OC/C3=C/N=C[S]3)C/C4=C/C=CC=C4,SMILES,0,binary,admetSAR,BBB_binary,shen_2010,TRUE,FALSE
