external_id,SMILES,original_format_type,value,units,source,measurement_type,reference,is_open,is_predicted
1002,C3=C(CCN1CCC(CC1)(C2=CC=CC=C2)C(OCC)=O)C=CC(=C3)N,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1003,C1=CC(=CC=C1C(N2C(CCC2)=O)=O)OC,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1004,COc2cc1oc(=O)c(C)c(C)c1cc2OCCCN3CCN(CC3)c4ccccc4OC,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1005,[C@H](N1C3=C(SC2=C1C=CC=C2)C=CC(=C3)C(=O)NCCC)(CN4CCCC4)C,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1006,C(C1(C(NC(=O)NC1=O)=O)C(C)C)C=C,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1007,C1=C4C(=CC=C1OCCCCN3CCN(C2=CC=CC(=C2Cl)Cl)CC3)CCC(N4)=O,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1008,C(O)C(O)C1OC(=C(O)C1=O)O,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1009,C1=CC=CC(=C1C(O)=O)OC(C)=O,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1010,C1=CC=CC(=C1C(NC2=C(C=C(N(CC)CC)C=C2)C)=O)N,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1011,C1=CC=CC=C1C(C(OC2CC3N(C)C(C2)CC3)=O)(CO)C,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1012,C1=CC=CC=C1C(C(OC2CC3[N+](C(C2)CC3)(C)[O-])=O)CO,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1013,[C@@H](C(NCC(N(C1=CC=C(C=C1C(C2=CC=CC=C2)=O)Cl)C)=O)=O)(CCCCN)N,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1014,C1=CC(=CC5=C1N(C4CCN(CC3OC2=C(C=CC=C2)OC3)CC4)C(N5)=O)Cl,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1015,C1=CC(=CC=C1[S](N2CC3CCC(C2)CC3)(=O)=O)N,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1016,C1=CC(=CC=C1C(CCCN2CC3N(CC2)CCC3)=O)F,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1017,C3=C(C(O)(C1=CC=CC=C1)C2CCNCC2)C=CC=C3,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1018,O=C1NCCN1C4CCN(CCC3COc2ccccc2O3)CC4,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1019,C1=CC=CC2=C1C3N(CC2)CCNC3,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1020,C1=CC=CC2=C1[N]3C(=C2)CNCCC3,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1021,CN(CCc2cc3cccc4CCc1ccccc1n2c34)Cc5ccccc5,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1022,[C@H]13[C@H](C[C@@H]1C2=CC=C(F)C=C2)CN(C3)CCN4C(=O)C5=C(NC4=O)C=CC=C5,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1023,C1=CC=CC=C1CC2=NC3=C([N]2CCN(CCO)CC)C(N(C)C(N3C)=O)=O,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1024,C(C1(C(NC(=O)NC1=O)=O)CC)C,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1025,C1=CC=CC3=C1N=C([N]2C(=NC(=N2)C)C3)N4CCN(C)CC4,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1026,C1=CC=CC=C1CNC(CCCl)=O,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1027,[C@]23([C@H]([C@H]1[C@]([C@](C(CO)=O)(O)[C@H](C1)C)(C)C[C@@H]2O)CCC4=CC(=O)C=C[C@]34C)Cl,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1028,[C@@H]2(CN(C1=CC=C(C=C1)OCC[C@H](C(F)(F)F)O)C(O2)=O)COC,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1029,C(C1(CC(NC(C1)=O)=O)C)C,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1030,C2=C(CN(C(=C(SC(=O)C1=CC=CC=C1)/CCO[P](=O)(O)O)/C)C=O)C(=NC(=N2)C)N,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1031,C1=CC=CC(=C1C(OC2=CC=C(NC(C)=O)C=C2)=O)OC(C)=O,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1032,C4=C(C2=C1C3=C(SC1=NC(=O)CN2)CCCC3)C=CC=C4,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1033,C3=C(C(SC(/CCOC(C1=CC=CC=C1)=O)=C(N(CC2=C(N=C(N=C2)C)N)C=O)/C)=O)C=CC=C3,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1034,C1=CC=C(Cl)C3=C1\C(C2=CC=CC=C2C=C3)=C/CC[N+]([O-])(C)C,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1035,[Cl].C1=CC=CC2=C1[N](C=C2CCC3=CC=NC=C3)CC4=CC=CC=C4,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1036,C(C1=CC=CC=C1)O,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1037,[C@@H]4(C1=C2C(=CC(=C1)Br)CCO2)C3=C(C=C(Cl)C(=C3)O)CCN(C4)C,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1038,[C@H](O)(/C=C/C1=C(C3=C(OC12CCCC2)C=CC=C3)C4=CC=C(F)C=C4)C[C@H](O)CC(OCC)=O,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1039,[C@]4([C@@]3([C@H]([C@H]2[C@]([C@@]1(C(=CC(=O)C=C1)CC2)C)(F)[C@H](C3)O)C[C@@H]4C)C)(OC(C5=CC=CC=C5)=O)C(CO)=O,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1040,[C@]14([C@@]([C@@H](C)C[C@H]1[C@H]3[C@]([C@@]2(C(=CC(=O)C=C2)CC3)C)(F)[C@H](C4)O)(OC(CCCC)=O)C(CO)=O)C,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1041,O=C2CC1(CCCC1)CC(=O)N2CCNCC4COc3ccccc3O4,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1042,C(C2C1C(NC(N1)=O)CS2)CCCC(O)=O,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1043,S1[C@H]4N(CC1(C2CN3[C@H](S2)CC3=O)O)C(C4)=O,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1044,C1=CC=CC2=C1C4=C([NH]2)CN3CCN(CC3C4)CCCC(C5=CC=C(C=C5)F)=O,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1045,C1=NC(=NC(=C1CN(C(=C(SSC(=C(\C)N(C=O)CC2=C(N)N=C(C)N=C2)/CCOC(=O)C3=CC=CC=C3)/CCOC(=O)C4=CC=CC=C4)\C)C=O)N)C,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1046,[C@H](CCCNC(C)=O)(C(O)=O)NC(C)=O,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1047,C1=C(C3=C(N=C1N2CCN(CC)CC2)CCCCCC3)C4=CC=C(F)C=C4,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1048,[C@@]23(C([C@H](N(CC1(CC1)O)CC2)CC4=C3C=C(C=C4)O)(C)C)CC,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1049,C1=CC(=CC2=C1NC(=O)OC2(C)C)Br,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1050,CC(C(C(NC(N)=O)=O)Br)C,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1051,C(Br)(Br)Br,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1052,C1=C(C(=C(C=C1Br)C)O)C(N)=O,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1053,C2=C(C1C(NC(C1)=O)=O)C=CC=C2Br,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1054,C1=C(Br)SC2=C1C(=NCC3=NN=C([N]23)C)C4=C(C=CC=C4)Cl,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1055,[C@@H](CC[N]2C1=C(C(N=C(N1)N)=O)N=C2)(CO)O,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1056,C1=C(C=CC(=C1)NC(C)=O)OC(C)(C)C,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1057,[C@]1(O)(C[C@@H]4N(CC1)C[C@@H]2C5=C(CCC3=CC=CC=C23)C=CC=C45)C(C)(C)C.[H+].[Cl-],SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1058,C1=C(C(CCC)=O)C=CC3=C1N(C2=C(C=CC=C2)S3)CCCN4CCN(C)CC4,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1059,C(C(CCCC)CC)NC(CC(C)O)=O,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1060,[C@]235[C@]([C@H](N(CC1CCC1)CC2)CC4=C3C=C(O)C=C4)(CCCC5)O,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1061,[C@@H]34C1=CC=CC2=C1C(=C[NH]2)C[C@H]3N(C[C@@H](C4)C(N(C(NCC)=O)CCCN(C)C)=O)CC=C,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1062,C1=NC3=C([N]1CCNC(C(C2=CC=CC=C2)O)C)C(N(C)C(N3C)=O)=O,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1063,C1=C(Cl)C=CC2=C1C(=NC(OC(N(C)C)=O)C(N2C)=O)C3=CC=CC=C3,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1064,CC12C(C(CC1=O)CC2)(C)C,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1065,C1=C(C(=CC=C1C(/CCCCC)=N\OCCN)C)N,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1066,C1=CC(=CC=C1C(C2=CC=CC=C2)SCCN(C)C)SCCCC,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1067,C(C1(C(NC(=O)NC1=O)=O)CCCC)COC(N)=O,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1068,C1=C(Cl)C=CC2=C1C(N(CC(=O)N2C)C(N)=O)C3=CC=CC=C3,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1069,C1=C(C(OC(N)=O)C#C)C=CC=C1,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1070,O=C(C4N(C12CC3CC(C1)CC(C2)C3)CC4)O,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1071,C1=CC=CC2=C1CN(CC(N)=O)C(O2)=O,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1072,C2=C(C(CCCN1CCC(OC(NC(C)C)=O)CC1)=O)C=CC(=C2)F,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1073,C1=C(C=CC3=C1N(CCCN2CCN(CC2)CCO)C4=C(S3)C=CC=C4)C(CC)=O,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1074,C1=C(C=CC(=C1)[S](N)(=O)=O)C(O)=O,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1075,[C@@H](C(C1=CC=CC=C1)=O)(C)N,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1076,C1=CC(=CC=C1C3CN(CC(N2CC(NCC2)=O)=O)C(C3)=O)Cl,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1077,OC1OC(COCCOC(O)C(Cl)(Cl)Cl)C(OC2OC(COCCOCCOC(O)C(Cl)(Cl)Cl)CC(OC(O)C(Cl)(Cl)Cl)C2O)C(OCCOCCOC(O)C(Cl)(Cl)Cl)C1O,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1078,[C@@H](/C=C/C1=C(N=C(C(=C1C2=CC=C(C=C2)F)COC)C(C)C)C(C)C)(C[C@H](CC(O)=O)O)O,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1079,CC1=CC(=NNC1=O)C,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1080,C1=C(C(O)C(CO)NC(C(Cl)Cl)=O)C=CC(=C1)C(=O)C,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1081,C1=C(CN(C(=C(SC(OCC)=O)/CCOC(OCC)=O)/C)C=O)C(=NC(=N1)C)N,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1082,[C@@H]2(OC1O[C@@H](O[C@@H]1[C@H]2O)C(Cl)(Cl)Cl)[C@H](O)CO,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1083,C(C(OC(C(Cl)(Cl)Cl)O)C)C(C)(C)O,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1084,C1=CC(=CC=C1C2[S](CCC(N2C)=O)(=O)=O)Cl,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1085,C(Cl)(Cl)Cl,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1086,[C@H]24[C@H]1[C@@]([C@](C(COC(C)=O)=O)(O)CC1)(CC([C@@H]2[C@@]3(C(=CC(=O)C=C3)[C@H](C4)Cl)C)=O)C,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1087,C1=C2C(=CC=C1)C(C=C(O2)C(O)=O)=O,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1088,[C@@]45([C@@]3([C@H]([C@H]2[C@@H]([C@@]1(C(=CC(=O)C=C1)CC2)C)[C@H](C3)O)C[C@H]4O[C@H](O5)C6CCCCC6)C)C(COC(C(C)C)=O)=O,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1089,C1=C(SC2=C1C(=NCC3=NN=C([N]23)C4CCCCC4)C5=CC=CC=C5Cl)Br,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1090,[C@H]23C([C@@]1(OC(O[C@@H]1C2)(C)C)C(=O)COC(=O)C)(CC(O)[C@@]4(F)C3CC(=C5C4(CCC(=C5)OCCCl)C)C#N)C,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1091,[C@@]1([C@H](C2CCC1CC2)NC(C)C)(C3=CC(=C(C=C3)Cl)Cl)O,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1092,C(C1CCCCC1)NN,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1093,CC(C(C1CCCCC1)O)C,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1094,C1=CC(=CC=C1N2CC(COC)OC2=O)OCC3=CC(=CC=C3)C#N,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1095,C1=C(C(=C(C=C1\C=C\C(N2CCCCCCC2)=O)OC)OC)OC,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1096,C1=C(Cl)C=CC2=C1C(=NC(O)C(N2CCC#N)=O)C3=CC=CC=C3F,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1097,C1=C(Cl)C=CC(=C1C(C2=C(C=CC=C2)Cl)=O)N(C(CNC3CC3)=O)C,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1098,[C@]34([C@H](C2[C@@](F)([C@@]1(C(=CC(=O)C=C1)[C@@H](F)C2)C)[C@@H](O)C3)C[C@H]5OC(O[C@@]45C(=O)COC(=O)C6CC6)(C)C)C,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1099,C1=C(C#N)C=CC3=C1C4=C(C2=C(C=CC=C2)S3)CCN(CC4)C,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1100,C1=C(C(=CC(=C1Cl)N)OC)C(NC3CCN(CC2=CC=CC=C2)CC3)=O,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1101,C1=C(C(=C(C=C1)Cl)NC2=NCCO2)Cl,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1102,[C@@]23(F)[C@H]([C@H]1[C@@]([C@@]([C@H](C1)C)(O)C(=O)CCl)(CC2=O)C)CCC4=CC(=O)C=C[C@]34C,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1103,[C@]4([C@@]3([C@H]([C@H]2[C@]([C@@]1(C(=CC(=O)C=C1)CC2)C)(F)C(C3)=O)C[C@@H]4C)C)(OC(CCC)=O)C(CCl)=O,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1104,C1=C(Cl)C=CC4=C1N(CCCN3CCC(N2CCCCC2)(CC3)C(N)=O)C5=C(CC4)C=CC=C5,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1105,[C@@]24(Cl)C1(C(=CC(=O)C=C1)[C@@H](F)CC2C3C(C([C@@H](C3)C)C(=O)CO)(CC4O)C)C,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1106,[C@H]2(C1=CC(C=C[C@@]1(C4([C@@H](C2)[C@@H]3C[C@H]([C@H](C(COC(=O)C)=O)[C@@]3(C)C[C@@H]4O)C)Cl)C)=O)F,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1107,[C@@]24(Cl)C1(C(=CC(=O)C=C1)[C@@H](F)CC2C3C(C([C@@H](C3)C)C(=O)COC(=O)C(C)(C)C)(CC4O)C)C,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1108,C1=C(Cl)C=CC3=C1N(C2=CC=CC=C2)C(=O)N3CCCN(C)C,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1109,C2=C(C1(OCCN(CC)CC)CCCCC1)C=CC(=C2)Cl,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1110,C1=C(C(=CC=C1C3(CCN(CCCC(C2=CC=C(F)C=C2)=O)CC3)O)Cl)C(F)(F)F,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1111,C1=C(Cl)C=CC3=C1\C(C2=C(C=CC=C2)S3)=C/CCN4CCN(CCO)CC4,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1112,C1=CC=CC4=C1C(N(CCCN3CCN(C2=CC(=CC=C2)Cl)CC3)C(N4)=O)=O,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1113,[C@H]24[C@H]1[C@@]([C@](C(CO)=O)(O)CC1)(C[C@@H]([C@@H]2[C@@]3(C(=CC(=O)C=C3)C(=C4)Cl)C)O)C,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1114,C(C(Cl)(Cl)Cl)OC(OCC(Cl)(Cl)Cl)=O,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1115,C1=C(C(=CC(=C1)Cl)Cl)OCCCN(CC#C)C,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1116,C3=C(C(C2CCN(CCCC(C1=CC=C(F)C=C1)=O)CC2)=O)C=CC(=C3)Cl,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1117,C1=C(Cl)C=CC4=C1C(N2CCN(C)CC2)CC3=C(C=CC=C3)S4,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1118,C1=C(CC)SC2=C1C(=NCC(N2C)=O)C3=CC=CC=C3Cl,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1119,[C@]34([C@H](C2[C@@](F)([C@@]1(C(=CC(=O)C=C1)[C@@H](F)C2)C)[C@@H](O)C3)C[C@H]([C@]4(OC(=O)CC)C(SCCl)=O)C)C,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1120,CNC(=O)CCN1CCN(CCC=C2c3ccccc3Sc3ccc(cc23)Cl)CC1,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1121,C1=C(O)C=CC4=C1C3(C(C(N(CC2CCC2)CC3)C4)(C)C)CC,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1122,[C@H]12C5CC4=C3[C@]1([C@H](C(C[C@@H]2CC)=O)OC3=C(C=C4)OC)CCN5CC6CC6,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1123,CC1CC2C3CC(F)(F)C4=CC(=O)C=C[C@]4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1124,C(O)C(=O)C4(O)C3(C(C2C(C1(C(=CC(=O)CC1)CC2)C)CC3)CC4)C,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1125,[C@]34([C@H]([C@H]2[C@@H]([C@@]1(C(=CC(=O)CC1)CC2)C)C(C3)=O)CC[C@@]4(C(COC(C)=O)=O)O)C,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1126,[C@H]37[C@H]2[C@@]([C@](C(COC(C1=CC(=CC=C1)[S](O)(=O)=O)=O)=O)(O)[C@@H](C2)C)(C[C@@H]([C@@H]3[C@@]4(C(=CC5=C(C4)C=N[N]5C6=CC=CC=C6)C(=C7)C)C)O)C,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1127,[C@H]26[C@H]1[C@@]([C@](C(COC(C)=O)=O)(O)[C@@H](C1)C)(C[C@@H]([C@@H]2[C@@]3(C(=CC4=C(C3)C=N[N]4C5=CC=CC=C5)C(=C6)C)C)O)C,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1128,C1=CC=NC=C1C2N(C(=O)CC2)C,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1129,C1=CC=CC2=C1C(C3=C(CC2)C=CC=C3)=CC(CN(C)C)=O,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1130,CC2(CC(OC(C1NC(=O)CC1)=O)CC(C2)C)C,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1131,C(C(N(C(\C=C\C)=O)CC)C(N(C)C)=O)C,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1132,C1=CC=CC=C1NC(OCC3(COC(NC2=CC=CC=C2)=O)CCCC3)=O,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1133,C1=CC=CC2=C1C3=C([NH]2)CCC(C3)N(C)C,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1134,C(C2(C1=CCCCC1)C(NC(=O)NC2=O)=O)C,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1135,C1=CC=CC2=C1C(C3=C(C=C2)C=CC=C3)=CCCN(C)C,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1136,[C@]23(C1(C(C1)CC2)[C@H](O)C[C@@H]4[C@@H]3CC[C@]5([C@H]4CC[C@@H]5C(=O)C)C)C,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1137,C1=NC(=NC(=C1CN(C(/C)=C2\CCOC(=O)S2)C=O)N)C,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1138,C1=CC=CC3=C1C(C2=C(C=CC=C2)CC3)C(N)=O,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1139,[C@@]135C67[C@@H](N(CC1)CC2CC2)CC4=CC=C(O)C(=C34)O[C@@H]5C(OC)(C(C6)C(O)(C)C)C=C7,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1140,C(C1CCCCC1)CC(OCCN(C)C)=O,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1141,C4=C(C(C2C(C1=CC=NC=C1)C2)(C3=CC=CC=C3)O)C=CC=C4,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1142,C1=CC(=CC=C1C23C(C(=O)NC2=O)C3)Cl,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1143,C1=CC=CC3=C1N(C2=C(C=CC=C2)S3)C(CN(C)C)=O,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1144,C1=CC(=CC=C1C(C2=NCCN2)(C3=NC=CC=C3)O)Cl,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1145,C1=C(C(N)=O)C=C(C(=C1OC)OCCCCCCCCCC)OC,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1146,C1=C(C(=CC=C1C)CC2=CC=CC=C2)N3CCNCC3,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1147,C3=C(C1=C2C(=NC(=O)CN1O)C=CC(=C2)Cl)C=CC=C3,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1148,C1=NC2=C([N]1CC(C)=O)C(N(CCCC)C(N2CCCC)=O)=O,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1149,CC(=O)C3(O)CCC4C2CCC1=CC(=O)C=CC1(C)C2C(O)CC34C,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1150,C1=NC(=NC2=C1N=C[N]2COCCO)N,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
1151,[C@H]34[C@H]2[C@@](F)([C@@]1(C(=CC(=O)C=C1)CC2)C)[C@@H](O)C[C@@]3([C@](O)([C@H](O)C4)C(=O)C)C,SMILES,1,binary,Martins2012,BBB_binary,martins_2012,TRUE,FALSE
